Resume_Rank,Resume_Index,Resume_ID,Resume_Category,Job_Index,Job_ID,Job_Title,Company,Final_Score,Skills_Matched,Explanation
1,0,16852973,HR,12530,3887599959,Senior Catering Sales Manager OEM - Salary up to $100K,Aimbridge Hospitality,0.9305,"['c', 'go', 'r']","Match Score: 93% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
4,22,25676643,HR,104934,3905302266,HR Coordinator: 24-00479,RSC Solutions,0.945,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,22,25676643,HR,116508,3905871298,Human Resources Manager,Platinum Recruiting Group,0.9434,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,23,12786012,HR,118946,3906221851,Human Resources Specialist,Team 360 Staffing,0.9484,"['c', 'excel', 'go', 'r']","Match Score: 94% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,23,12786012,HR,72606,3902881293,Human Resources Manager,American Direct Marketing Resources,0.9455,"['c', 'go', 'llm', 'r']","Match Score: 94% | Skills: c, go, llm, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,23,12786012,HR,24136,3890896173,Human Resources Coordinator,Career Group Companies,0.94,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,23,12786012,HR,52280,3901456207,Human Resources Generalist,The Crox Group,0.936,"['c', 'excel', 'go', 'r']","Match Score: 93% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,23,12786012,HR,9387,3886485488,Human Resources Manager,The HR SOURCE,0.9358,"['c', 'excel', 'go', 'llm', 'r']","Match Score: 93% | Skills: c, excel, go, llm, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,24,87968870,HR,114201,3905823748,Human Resources Manager,Youth Service Bureau of St. Joseph County,0.9331,"['aws', 'c', 'r']","Match Score: 93% | Skills: aws, c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,24,87968870,HR,48502,3901347920,HR Business Partner,Tecan,0.9323,"['c', 'go', 'r']","Match Score: 93% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,24,87968870,HR,1705,3884438525,Human Resources Coordinator,Team San Jose,0.9298,"['aws', 'c', 'r']","Match Score: 92% | Skills: aws, c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,24,87968870,HR,32763,3894947629,Human Resources Manager,Complete Staffing Solutions,0.9295,"['aws', 'c', 'r']","Match Score: 92% | Skills: aws, c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,24,87968870,HR,42624,3899539354,Senior Vice President Human Resources,Miller Resource Group,0.9289,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,25,46258701,HR,72039,3902866856,Human Resources Specialist,Avacend Inc,0.9413,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,25,46258701,HR,114599,3905832689,Human Resources Specialist,Randstad USA,0.941,"['c', 'excel', 'go', 'r']","Match Score: 94% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,25,46258701,HR,118946,3906221851,Human Resources Specialist,Team 360 Staffing,0.9401,"['c', 'excel', 'go', 'r']","Match Score: 94% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,25,46258701,HR,50310,3901372502,Human Resources Coordinator,Indotronix International Corporation,0.937,"['c', 'excel', 'r']","Match Score: 93% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,25,46258701,HR,52469,3901483670,Human Resources Administrative Assistant,Decca Recruiting ,0.9344,"['c', 'go', 'r']","Match Score: 93% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
1,26,14225422,HR,43228,3900073293,Human Resources Generalist,London Approach,0.9523,"['aws', 'c', 'excel', 'go', 'r']","Match Score: 95% | Skills: aws, c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,26,14225422,HR,54404,3901677830,HR Generalist,"TSP, a Syneos Health company",0.95,"['aws', 'c', 'excel', 'go', 'r']","Match Score: 95% | Skills: aws, c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,26,14225422,HR,116508,3905871298,Human Resources Manager,Platinum Recruiting Group,0.9496,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,26,14225422,HR,68736,3902785002,Human Resources Generalist,RATP Dev USA,0.9491,"['c', 'excel', 'go', 'llm', 'r']","Match Score: 94% | Skills: c, excel, go, llm, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,26,14225422,HR,26868,3891256442,"Human Resources Generalist, Aviation & Maritime",,0.9483,"['aws', 'c', 'excel', 'go', 'r']","Match Score: 94% | Skills: aws, c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,27,29297973,HR,116508,3905871298,Human Resources Manager,Platinum Recruiting Group,0.944,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,27,29297973,HR,72039,3902866856,Human Resources Specialist,Avacend Inc,0.9437,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,27,29297973,HR,92750,3904706001,Junior Human Resources Generalist,"Kiss Products, Inc.",0.9433,"['aws', 'c', 'excel', 'r']","Match Score: 94% | Skills: aws, c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,27,29297973,HR,82690,3904001279,Human Resources Generalist,Spectrum,0.9418,"['aws', 'c', 'llm', 'r']","Match Score: 94% | Skills: aws, c, llm, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,27,29297973,HR,50310,3901372502,Human Resources Coordinator,Indotronix International Corporation,0.941,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,28,18334783,HR,79231,3903825216,Human Resources Generalist,US Tech Solutions,0.9445,"['c', 'go', 'r']","Match Score: 94% | Skills: c, go, r | Resume Edu: 3 | Job Edu Req: 3 | Resume Exp: senior | Job Exp Req: senior"
2,28,18334783,HR,100951,3905239401,Human Resources Director,Rinvio (Ignite Recruitment),0.9438,"['api', 'c', 'go', 'r']","Match Score: 94% | Skills: api, c, go, r | Resume Edu: 3 | Job Edu Req: 3 | Resume Exp: senior | Job Exp Req: senior"
3,28,18334783,HR,38275,3898157722,Human Resources Director,LHH,0.9419,"['c', 'r']","Match Score: 94% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 3 | Resume Exp: senior | Job Exp Req: senior"
4,28,18334783,HR,78084,3903809413,Senior Human Resources Generalist,US Tech Solutions,0.9403,"['c', 'go', 'r']","Match Score: 94% | Skills: c, go, r | Resume Edu: 3 | Job Edu Req: 3 | Resume Exp: senior | Job Exp Req: senior"
5,28,18334783,HR,104934,3905302266,HR Coordinator: 24-00479,RSC Solutions,0.9373,"['c', 'excel', 'r']","Match Score: 93% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,29,19717385,HR,24121,3890896106,Human Resource Talent Acquisition Intern,Perfetti Van Melle,0.925,"['c', 'excel', 'go', 'r']","Match Score: 92% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,29,19717385,HR,99741,3905202142,Human Resources Coordinator,"Integrated Resources, Inc ( IRI )",0.922,"['c', 'excel', 'r']","Match Score: 92% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,29,19717385,HR,114426,3905828892,Marketing Intern,"Millennium Recruiting, Inc.",0.9217,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,29,19717385,HR,107151,3905331758,Regional Operations Management Intern,The Church of Jesus Christ of Latter-day Saints,0.9215,"['c', 'excel', 'go', 'r']","Match Score: 92% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,29,19717385,HR,116508,3905871298,Human Resources Manager,Platinum Recruiting Group,0.9213,"['c', 'excel', 'r']","Match Score: 92% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,30,49937469,HR,116508,3905871298,Human Resources Manager,Platinum Recruiting Group,0.9487,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,30,49937469,HR,103804,3905295638,Human Resources Coordinator,Zing Recruiting,0.939,"['c', 'excel', 'r']","Match Score: 93% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
3,30,49937469,HR,88075,3904392601,HR Generalist,Dana Incorporated,0.9377,"['c', 'excel', 'go', 'r']","Match Score: 93% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,30,49937469,HR,118946,3906221851,Human Resources Specialist,Team 360 Staffing,0.9353,"['c', 'excel', 'go', 'r']","Match Score: 93% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,30,49937469,HR,48502,3901347920,HR Business Partner,Tecan,0.9347,"['c', 'go', 'r']","Match Score: 93% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,31,18316239,HR,42169,3899531612,Human Resources Generalist,Robert Half,0.9451,"['c', 'llm', 'r']","Match Score: 94% | Skills: c, llm, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,31,18316239,HR,68736,3902785002,Human Resources Generalist,RATP Dev USA,0.9415,"['c', 'excel', 'go', 'llm', 'r']","Match Score: 94% | Skills: c, excel, go, llm, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,31,18316239,HR,96374,3904947366,Bilingual HR Generalist (English/Spanish),"CPS, Inc.",0.9401,"['c', 'llm', 'r']","Match Score: 94% | Skills: c, llm, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,31,18316239,HR,88075,3904392601,HR Generalist,Dana Incorporated,0.9338,"['c', 'excel', 'go', 'r']","Match Score: 93% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,31,18316239,HR,118946,3906221851,Human Resources Specialist,Team 360 Staffing,0.9327,"['c', 'excel', 'go', 'r']","Match Score: 93% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,32,17855844,HR,69939,3902831427,Human Resources Director,ET GLOBAL - USA,0.9571,"['aws', 'c', 'excel', 'r']","Match Score: 95% | Skills: aws, c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,32,17855844,HR,38275,3898157722,Human Resources Director,LHH,0.9542,"['c', 'r']","Match Score: 95% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 3 | Resume Exp: senior | Job Exp Req: senior"
3,32,17855844,HR,48502,3901347920,HR Business Partner,Tecan,0.9483,"['c', 'go', 'r']","Match Score: 94% | Skills: c, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,32,17855844,HR,114201,3905823748,Human Resources Manager,Youth Service Bureau of St. Joseph County,0.9479,"['aws', 'c', 'r']","Match Score: 94% | Skills: aws, c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,32,17855844,HR,42624,3899539354,Senior Vice President Human Resources,Miller Resource Group,0.9453,"['c', 'r']","Match Score: 94% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,33,57667857,HR,90974,3904434065,Vice President Human Resources,Confidential,0.9437,"['aws', 'c', 'excel', 'go', 'r']","Match Score: 94% | Skills: aws, c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,33,57667857,HR,53607,3901661179,Chief Human Resource Officer,H&H Leadership Solutions,0.9423,"['aws', 'c', 'excel', 'go', 'r']","Match Score: 94% | Skills: aws, c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,33,57667857,HR,30277,3894554212,Human Resources Manager ,Hyatt Hotels Corporation,0.9397,"['aws', 'c', 'excel', 'go', 'r']","Match Score: 93% | Skills: aws, c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,33,57667857,HR,48502,3901347920,HR Business Partner,Tecan,0.9388,"['c', 'go', 'r']","Match Score: 93% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,33,57667857,HR,32763,3894947629,Human Resources Manager,Complete Staffing Solutions,0.9387,"['aws', 'c', 'r']","Match Score: 93% | Skills: aws, c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,34,17422560,HR,43325,3900075479,Human Resources Coordinator/HR Coordinator,Ciena Healthcare,0.9436,"['c', 'excel', 'llm', 'r']","Match Score: 94% | Skills: c, excel, llm, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: mid | Job Exp Req: mid"
2,34,17422560,HR,2715,3884810573,Human Resources Supervisor (On-site),Schreiber Foods,0.9338,"['c', 'go', 'r']","Match Score: 93% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: mid | Job Exp Req: mid"
3,34,17422560,HR,11625,3887496959,Business Development Manager,,0.9323,"['c', 'llm', 'r']","Match Score: 93% | Skills: c, llm, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: mid | Job Exp Req: mid"
4,34,17422560,HR,39709,3898168129,Hybrid HR Analyst,"Pyramid Consulting Group, LLC",0.9306,"['c', 'excel', 'go', 'r']","Match Score: 93% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: mid | Job Exp Req: mid"
5,34,17422560,HR,34567,3895494006,Human Resouces Business Partner,Confidential,0.9304,"['c', 'excel', 'go', 'r']","Match Score: 93% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: mid | Job Exp Req: mid"
1,35,32947778,HR,48502,3901347920,HR Business Partner,Tecan,0.9517,"['c', 'go', 'r']","Match Score: 95% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,35,32947778,HR,90974,3904434065,Vice President Human Resources,Confidential,0.9511,"['aws', 'c', 'excel', 'go', 'r']","Match Score: 95% | Skills: aws, c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,35,32947778,HR,54663,3901686760,HR Manager,Loyola University Chicago,0.9484,"['aws', 'c', 'go', 'r']","Match Score: 94% | Skills: aws, c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,35,32947778,HR,69939,3902831427,Human Resources Director,ET GLOBAL - USA,0.9478,"['aws', 'c', 'excel', 'r']","Match Score: 94% | Skills: aws, c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,35,32947778,HR,69325,3902808155,Sr. HRBP,The Opus Group,0.9476,"['aws', 'c', 'excel', 'r']","Match Score: 94% | Skills: aws, c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,36,23914451,HR,48502,3901347920,HR Business Partner,Tecan,0.9433,"['c', 'go', 'r']","Match Score: 94% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,36,23914451,HR,32763,3894947629,Human Resources Manager,Complete Staffing Solutions,0.9398,"['aws', 'c', 'r']","Match Score: 93% | Skills: aws, c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,36,23914451,HR,1705,3884438525,Human Resources Coordinator,Team San Jose,0.9363,"['aws', 'c', 'r']","Match Score: 93% | Skills: aws, c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,36,23914451,HR,121517,3906248442,Human Resources Business Partner,High Liner Foods,0.934,"['c', 'go', 'r', 'rust']","Match Score: 93% | Skills: c, go, r, rust | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,36,23914451,HR,42624,3899539354,Senior Vice President Human Resources,Miller Resource Group,0.9337,"['c', 'r']","Match Score: 93% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,37,21265194,HR,116962,3905878233,Human Resources Business Partner,"Blue Rock Search, LLC",0.9487,"['api', 'c', 'go', 'r']","Match Score: 94% | Skills: api, c, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,37,21265194,HR,98042,3904967824,HR Business Partner,"GNCO, Inc.",0.9486,"['c', 'go', 'r']","Match Score: 94% | Skills: c, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,37,21265194,HR,54663,3901686760,HR Manager,Loyola University Chicago,0.9468,"['aws', 'c', 'go', 'r']","Match Score: 94% | Skills: aws, c, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,37,21265194,HR,48502,3901347920,HR Business Partner,Tecan,0.9459,"['c', 'go', 'r']","Match Score: 94% | Skills: c, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,37,21265194,HR,92878,3904707714,Human Resources Business Partner,De Nora,0.9392,"['c', 'r']","Match Score: 93% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 3 | Resume Exp: senior | Job Exp Req: senior"
1,38,51769822,HR,104934,3905302266,HR Coordinator: 24-00479,RSC Solutions,0.9475,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,38,51769822,HR,69142,3902801433,Executive Administrative Assistant,Dexian,0.942,"['c', 'excel', 'go', 'r']","Match Score: 94% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,38,51769822,HR,8361,3886203364,Administrative_Asistant,,0.9394,"['c', 'r']","Match Score: 93% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,38,51769822,HR,39271,3898165107,Payroll Specialist,Fiume Capital,0.9374,"['c', 'excel', 'r']","Match Score: 93% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,38,51769822,HR,50310,3901372502,Human Resources Coordinator,Indotronix International Corporation,0.9354,"['c', 'excel', 'r']","Match Score: 93% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,39,19616406,HR,73478,3902933509,Plant Human Resources Manager,Arlington Resources,0.9313,"['c', 'go', 'r']","Match Score: 93% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,39,19616406,HR,58801,3901955345,Senior Project Manager (7283),ACS Professional Staffing,0.9275,"['c', 'go', 'r']","Match Score: 92% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,39,19616406,HR,72449,3902876855,Human Resources Coordinator,INNOCEAN USA,0.927,"['c', 'llm', 'r']","Match Score: 92% | Skills: c, llm, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,39,19616406,HR,17619,3888404959,Production Supervisor,Jobot,0.9268,"['c', 'go', 'r']","Match Score: 92% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,39,19616406,HR,112559,3905657880,"Program Assistant V - Program Support Operations (NPP058) (CONUS - Washington, DC (Remote) | Senior Consultant - Full-Time) [DOEID058I]",Talentify.io,0.9263,"['c', 'go', 'r']","Match Score: 92% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
1,40,41523474,HR,118946,3906221851,Human Resources Specialist,Team 360 Staffing,0.9502,"['c', 'excel', 'go', 'r']","Match Score: 95% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,40,41523474,HR,101613,3905251874,Human Resources Manager,,0.9485,"['c', 'excel', 'go', 'r']","Match Score: 94% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,40,41523474,HR,99766,3905202804,Human Resources Manager,Dana Incorporated,0.9453,"['c', 'go', 'r']","Match Score: 94% | Skills: c, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
